SA4 Name 2016,Population,National Remoteness Areas,Month,Year,Year-Month,Crash_Count,Fatality_Count,Crash_Rate,Fatality_Rate
Townsville,238813,Outer Regional Australia,3,2019,2019-3,1,1,0.418737673,0.418737673
Townsville,238813,Outer Regional Australia,3,2020,2020-3,1,1,0.418737673,0.418737673
Townsville,238813,Outer Regional Australia,3,2021,2021-3,3,3,1.25621302,1.25621302
Townsville,238813,Outer Regional Australia,4,2019,2019-4,1,1,0.418737673,0.418737673
Townsville,238813,Outer Regional Australia,4,2020,2020-4,1,1,0.418737673,0.418737673
Townsville,238813,Outer Regional Australia,5,2018,2018-5,2,2,0.837475347,0.837475347
Townsville,238813,Outer Regional Australia,5,2020,2020-5,2,2,0.837475347,0.837475347
Townsville,238813,Outer Regional Australia,6,2019,2019-6,2,2,0.837475347,0.837475347
Townsville,238813,Outer Regional Australia,6,2020,2020-6,1,4,0.418737673,1.674950694
Townsville,238813,Outer Regional Australia,6,2021,2021-6,2,3,0.837475347,1.25621302
Townsville,238813,Outer Regional Australia,7,2018,2018-7,3,3,1.25621302,1.25621302
Townsville,238813,Outer Regional Australia,7,2019,2019-7,1,1,0.418737673,0.418737673
Townsville,238813,Outer Regional Australia,7,2020,2020-7,1,1,0.418737673,0.418737673
Townsville,238813,Outer Regional Australia,8,2018,2018-8,1,1,0.418737673,0.418737673
Townsville,238813,Outer Regional Australia,8,2020,2020-8,1,1,0.418737673,0.418737673
Townsville,238813,Outer Regional Australia,8,2021,2021-8,1,1,0.418737673,0.418737673
Townsville,238813,Outer Regional Australia,9,2019,2019-9,2,3,0.837475347,1.25621302
Townsville,238813,Outer Regional Australia,9,2020,2020-9,2,4,0.837475347,1.674950694
Townsville,238813,Outer Regional Australia,10,2019,2019-10,2,2,0.837475347,0.837475347
Townsville,238813,Outer Regional Australia,10,2020,2020-10,1,1,0.418737673,0.418737673
Townsville,238813,Outer Regional Australia,11,2018,2018-11,2,2,0.837475347,0.837475347
Townsville,238813,Outer Regional Australia,11,2019,2019-11,2,2,0.837475347,0.837475347
Townsville,238813,Outer Regional Australia,11,2020,2020-11,1,1,0.418737673,0.418737673
Townsville,238813,Outer Regional Australia,12,2018,2018-12,2,3,0.837475347,1.25621302
Townsville,238813,Outer Regional Australia,12,2020,2020-12,3,3,1.25621302,1.25621302
Townsville,238813,Remote Australia,2,2021,2021-2,1,2,0.418737673,0.837475347
Townsville,238813,Remote Australia,3,2018,2018-3,1,1,0.418737673,0.418737673
Townsville,238813,Remote Australia,6,2020,2020-6,1,1,0.418737673,0.418737673
Townsville,238813,Remote Australia,7,2021,2021-7,1,3,0.418737673,1.25621302
Townsville,238813,Remote Australia,8,2021,2021-8,2,3,0.837475347,1.25621302
Townsville,238813,Remote Australia,12,2019,2019-12,1,1,0.418737673,0.418737673
Townsville,238813,Very Remote Australia,3,2020,2020-3,1,1,0.418737673,0.418737673
Townsville,238813,Very Remote Australia,4,2021,2021-4,1,1,0.418737673,0.418737673
Townsville,238813,Very Remote Australia,6,2019,2019-6,1,1,0.418737673,0.418737673
Warrnambool and South West,125775,Inner Regional Australia,1,2015,2015-1,2,2,1.590141125,1.590141125
Warrnambool and South West,125775,Inner Regional Australia,1,2018,2018-1,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Inner Regional Australia,1,2020,2020-1,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Inner Regional Australia,1,2021,2021-1,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Inner Regional Australia,2,2015,2015-2,2,2,1.590141125,1.590141125
Warrnambool and South West,125775,Inner Regional Australia,2,2016,2016-2,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Inner Regional Australia,2,2018,2018-2,2,2,1.590141125,1.590141125
Warrnambool and South West,125775,Inner Regional Australia,2,2019,2019-2,2,2,1.590141125,1.590141125
Warrnambool and South West,125775,Inner Regional Australia,2,2020,2020-2,2,2,1.590141125,1.590141125
Warrnambool and South West,125775,Inner Regional Australia,2,2021,2021-2,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Inner Regional Australia,3,2015,2015-3,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Inner Regional Australia,3,2020,2020-3,2,2,1.590141125,1.590141125
Warrnambool and South West,125775,Inner Regional Australia,3,2021,2021-3,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Inner Regional Australia,4,2016,2016-4,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Inner Regional Australia,4,2018,2018-4,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Inner Regional Australia,4,2021,2021-4,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Inner Regional Australia,5,2016,2016-5,2,2,1.590141125,1.590141125
Warrnambool and South West,125775,Inner Regional Australia,5,2019,2019-5,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Inner Regional Australia,5,2021,2021-5,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Inner Regional Australia,6,2021,2021-6,2,2,1.590141125,1.590141125
Warrnambool and South West,125775,Inner Regional Australia,7,2015,2015-7,2,2,1.590141125,1.590141125
Warrnambool and South West,125775,Inner Regional Australia,7,2016,2016-7,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Inner Regional Australia,7,2020,2020-7,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Inner Regional Australia,8,2015,2015-8,2,2,1.590141125,1.590141125
Warrnambool and South West,125775,Inner Regional Australia,8,2016,2016-8,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Inner Regional Australia,8,2021,2021-8,1,2,0.795070563,1.590141125
Warrnambool and South West,125775,Inner Regional Australia,9,2017,2017-9,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Inner Regional Australia,9,2020,2020-9,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Inner Regional Australia,10,2018,2018-10,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Inner Regional Australia,10,2019,2019-10,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Inner Regional Australia,11,2017,2017-11,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Inner Regional Australia,12,2017,2017-12,3,3,2.385211688,2.385211688
Warrnambool and South West,125775,Inner Regional Australia,12,2018,2018-12,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Inner Regional Australia,12,2019,2019-12,2,2,1.590141125,1.590141125
Warrnambool and South West,125775,Outer Regional Australia,1,2015,2015-1,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,1,2016,2016-1,1,2,0.795070563,1.590141125
Warrnambool and South West,125775,Outer Regional Australia,1,2018,2018-1,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,1,2019,2019-1,2,2,1.590141125,1.590141125
Warrnambool and South West,125775,Outer Regional Australia,1,2020,2020-1,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,2,2015,2015-2,1,3,0.795070563,2.385211688
Warrnambool and South West,125775,Outer Regional Australia,2,2017,2017-2,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,2,2018,2018-2,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,2,2019,2019-2,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,2,2020,2020-2,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,3,2015,2015-3,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,3,2017,2017-3,3,3,2.385211688,2.385211688
Warrnambool and South West,125775,Outer Regional Australia,3,2018,2018-3,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,3,2019,2019-3,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,4,2017,2017-4,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,5,2015,2015-5,2,2,1.590141125,1.590141125
Warrnambool and South West,125775,Outer Regional Australia,5,2016,2016-5,2,2,1.590141125,1.590141125
Warrnambool and South West,125775,Outer Regional Australia,5,2017,2017-5,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,5,2019,2019-5,1,3,0.795070563,2.385211688
Warrnambool and South West,125775,Outer Regional Australia,6,2021,2021-6,2,2,1.590141125,1.590141125
Warrnambool and South West,125775,Outer Regional Australia,7,2015,2015-7,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,7,2016,2016-7,2,2,1.590141125,1.590141125
Warrnambool and South West,125775,Outer Regional Australia,7,2020,2020-7,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,8,2015,2015-8,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,8,2016,2016-8,2,2,1.590141125,1.590141125
Warrnambool and South West,125775,Outer Regional Australia,8,2017,2017-8,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,8,2021,2021-8,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,9,2017,2017-9,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,9,2018,2018-9,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,10,2018,2018-10,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,11,2017,2017-11,2,2,1.590141125,1.590141125
Warrnambool and South West,125775,Outer Regional Australia,11,2019,2019-11,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,12,2017,2017-12,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,12,2018,2018-12,1,1,0.795070563,0.795070563
Warrnambool and South West,125775,Outer Regional Australia,12,2020,2020-12,1,2,0.795070563,1.590141125
West and North West,113755,Inner Regional Australia,1,2018,2018-1,1,1,0.879082238,0.879082238
West and North West,113755,Inner Regional Australia,1,2020,2020-1,1,1,0.879082238,0.879082238
West and North West,113755,Inner Regional Australia,6,2019,2019-6,1,1,0.879082238,0.879082238
West and North West,113755,Inner Regional Australia,10,2019,2019-10,1,1,0.879082238,0.879082238
West and North West,113755,Outer Regional Australia,1,2016,2016-1,1,1,0.879082238,0.879082238
West and North West,113755,Outer Regional Australia,1,2018,2018-1,1,1,0.879082238,0.879082238
West and North West,113755,Outer Regional Australia,1,2020,2020-1,1,1,0.879082238,0.879082238
West and North West,113755,Outer Regional Australia,2,2018,2018-2,1,1,0.879082238,0.879082238
West and North West,113755,Outer Regional Australia,2,2019,2019-2,2,2,1.758164476,1.758164476
West and North West,113755,Outer Regional Australia,2,2020,2020-2,2,2,1.758164476,1.758164476
West and North West,113755,Outer Regional Australia,2,2021,2021-2,1,1,0.879082238,0.879082238
West and North West,113755,Outer Regional Australia,3,2018,2018-3,1,1,0.879082238,0.879082238
West and North West,113755,Outer Regional Australia,3,2020,2020-3,1,1,0.879082238,0.879082238
West and North West,113755,Outer Regional Australia,4,2016,2016-4,2,3,1.758164476,2.637246714
West and North West,113755,Outer Regional Australia,4,2021,2021-4,1,1,0.879082238,0.879082238
West and North West,113755,Outer Regional Australia,6,2016,2016-6,1,2,0.879082238,1.758164476
West and North West,113755,Outer Regional Australia,6,2019,2019-6,2,2,1.758164476,1.758164476
West and North West,113755,Outer Regional Australia,7,2015,2015-7,1,2,0.879082238,1.758164476
West and North West,113755,Outer Regional Australia,7,2019,2019-7,2,2,1.758164476,1.758164476
West and North West,113755,Outer Regional Australia,8,2017,2017-8,1,1,0.879082238,0.879082238
West and North West,113755,Outer Regional Australia,8,2018,2018-8,1,1,0.879082238,0.879082238
West and North West,113755,Outer Regional Australia,8,2021,2021-8,1,1,0.879082238,0.879082238
West and North West,113755,Outer Regional Australia,9,2015,2015-9,1,1,0.879082238,0.879082238
West and North West,113755,Outer Regional Australia,9,2016,2016-9,1,1,0.879082238,0.879082238
West and North West,113755,Outer Regional Australia,9,2017,2017-9,1,1,0.879082238,0.879082238
West and North West,113755,Outer Regional Australia,9,2018,2018-9,2,2,1.758164476,1.758164476
West and North West,113755,Outer Regional Australia,9,2019,2019-9,1,1,0.879082238,0.879082238
West and North West,113755,Outer Regional Australia,10,2015,2015-10,1,1,0.879082238,0.879082238
West and North West,113755,Outer Regional Australia,10,2016,2016-10,2,2,1.758164476,1.758164476
West and North West,113755,Outer Regional Australia,10,2017,2017-10,1,1,0.879082238,0.879082238
West and North West,113755,Outer Regional Australia,11,2019,2019-11,1,1,0.879082238,0.879082238
West and North West,113755,Outer Regional Australia,12,2015,2015-12,1,1,0.879082238,0.879082238
West and North West,113755,Outer Regional Australia,12,2020,2020-12,1,1,0.879082238,0.879082238
West and North West,113755,Remote Australia,1,2018,2018-1,1,1,0.879082238,0.879082238
West and North West,113755,Remote Australia,3,2017,2017-3,1,1,0.879082238,0.879082238
West and North West,113755,Remote Australia,5,2015,2015-5,1,1,0.879082238,0.879082238
West and North West,113755,Remote Australia,5,2021,2021-5,1,1,0.879082238,0.879082238
West and North West,113755,Remote Australia,7,2015,2015-7,1,1,0.879082238,0.879082238
West and North West,113755,Remote Australia,7,2020,2020-7,1,1,0.879082238,0.879082238
West and North West,113755,Remote Australia,10,2017,2017-10,1,1,0.879082238,0.879082238
West and North West,113755,Very Remote Australia,2,2015,2015-2,1,1,0.879082238,0.879082238
West and North West,113755,Very Remote Australia,5,2016,2016-5,1,1,0.879082238,0.879082238
West and North West,113755,Very Remote Australia,7,2021,2021-7,1,1,0.879082238,0.879082238
Western Australia - Outback (North),98864,Remote Australia,3,2015,2015-3,1,1,1.011490532,1.011490532
Western Australia - Outback (North),98864,Remote Australia,4,2015,2015-4,1,1,1.011490532,1.011490532
Western Australia - Outback (North),98864,Remote Australia,12,2019,2019-12,1,1,1.011490532,1.011490532
Western Australia - Outback (North),98864,Very Remote Australia,1,2015,2015-1,1,1,1.011490532,1.011490532
Western Australia - Outback (North),98864,Very Remote Australia,1,2016,2016-1,3,3,3.034471597,3.034471597
Western Australia - Outback (North),98864,Very Remote Australia,1,2017,2017-1,1,1,1.011490532,1.011490532
Western Australia - Outback (North),98864,Very Remote Australia,1,2018,2018-1,1,1,1.011490532,1.011490532
Western Australia - Outback (North),98864,Very Remote Australia,1,2019,2019-1,2,2,2.022981065,2.022981065
Western Australia - Outback (North),98864,Very Remote Australia,2,2015,2015-2,1,2,1.011490532,2.022981065
Western Australia - Outback (North),98864,Very Remote Australia,2,2019,2019-2,1,1,1.011490532,1.011490532
Western Australia - Outback (North),98864,Very Remote Australia,3,2016,2016-3,1,1,1.011490532,1.011490532
Western Australia - Outback (North),98864,Very Remote Australia,4,2018,2018-4,1,1,1.011490532,1.011490532
Western Australia - Outback (North),98864,Very Remote Australia,5,2019,2019-5,2,2,2.022981065,2.022981065
Western Australia - Outback (North),98864,Very Remote Australia,6,2015,2015-6,1,2,1.011490532,2.022981065
Western Australia - Outback (North),98864,Very Remote Australia,6,2016,2016-6,1,1,1.011490532,1.011490532
Western Australia - Outback (North),98864,Very Remote Australia,6,2017,2017-6,2,3,2.022981065,3.034471597
Western Australia - Outback (North),98864,Very Remote Australia,6,2019,2019-6,2,2,2.022981065,2.022981065
Western Australia - Outback (North),98864,Very Remote Australia,7,2016,2016-7,1,1,1.011490532,1.011490532
Western Australia - Outback (North),98864,Very Remote Australia,8,2015,2015-8,1,1,1.011490532,1.011490532
Western Australia - Outback (North),98864,Very Remote Australia,8,2016,2016-8,2,2,2.022981065,2.022981065
Western Australia - Outback (North),98864,Very Remote Australia,8,2017,2017-8,1,1,1.011490532,1.011490532
Western Australia - Outback (North),98864,Very Remote Australia,8,2018,2018-8,1,2,1.011490532,2.022981065
Western Australia - Outback (North),98864,Very Remote Australia,8,2019,2019-8,4,5,4.04596213,5.057452662
Western Australia - Outback (North),98864,Very Remote Australia,9,2015,2015-9,1,2,1.011490532,2.022981065
Western Australia - Outback (North),98864,Very Remote Australia,9,2016,2016-9,1,1,1.011490532,1.011490532
Western Australia - Outback (North),98864,Very Remote Australia,9,2017,2017-9,1,1,1.011490532,1.011490532
Western Australia - Outback (North),98864,Very Remote Australia,9,2018,2018-9,2,2,2.022981065,2.022981065
Western Australia - Outback (North),98864,Very Remote Australia,10,2016,2016-10,3,7,3.034471597,7.080433727
Western Australia - Outback (North),98864,Very Remote Australia,10,2017,2017-10,2,2,2.022981065,2.022981065
Western Australia - Outback (North),98864,Very Remote Australia,10,2019,2019-10,2,2,2.022981065,2.022981065
Western Australia - Outback (North),98864,Very Remote Australia,11,2015,2015-11,2,2,2.022981065,2.022981065
Western Australia - Outback (North),98864,Very Remote Australia,11,2017,2017-11,2,2,2.022981065,2.022981065
Western Australia - Outback (North),98864,Very Remote Australia,11,2018,2018-11,1,1,1.011490532,1.011490532
Western Australia - Outback (North),98864,Very Remote Australia,11,2019,2019-11,1,1,1.011490532,1.011490532
Western Australia - Outback (North),98864,Very Remote Australia,12,2015,2015-12,4,4,4.04596213,4.04596213
